tp1,tp2,tp3,tick,user
2.8798039845927477,-1.522899028836406,2.1278642825584875,-1,41
-9.61613603381333,-3.9685036665090134,3.2034707498537003,-1,42
-4.198447855791119,2.360308579976831,-1.4246259810846773,-1,43
-7.290518715550995,-4.034353480879385,1.399298214025297,-1,44
1.8174552249634637,1.4865049769915757,3.064016397142673,-1,45
3.0420654000337777,-1.3716312913205204,7.930931917021262,-1,46
-2.648762599042069,-1.2827014946874638,7.838467100313441,-1,47
6.123879780921715,4.077771670807326,-7.995462253753978,-1,48
8.389652274893471,4.2848259909822275,9.976940131357331,-1,49
0.9762700785464951,4.537655321197904,2.055267521432878,0,0
0.8976636599379368,-2.362756426463222,2.917882261333123,0,1
-1.8305022625564809,7.233475596149791,9.413185031423117,0,2
-2.3311696234844455,5.834500761653292,0.5778983950580887,0,3
0.9118476424814653,8.51193276585322,-8.579278836042262,0,4
-8.257414005969185,-10.0,6.65239691095876,0,5
5.696337927410159,7.400242964936382,9.572366844655281,0,6
5.400924796524141,-0.7704127549413631,5.610583525729108,0,7
-7.634511482621336,2.798420426550477,-7.132934251819072,0,8
9.026581249404828,0.6708344287509478,-1.7067612001895291,0,9
-5.291134245717791,5.528370432184476,-0.7370635342664993,0,10
1.3686789773729693,-9.390335997523383,2.352709941517542,0,11
1.659667966638098,2.3386799374951384,8.874961570292484,0,12
3.636405982069668,-2.7661453450241362,-1.259360924013171,0,13
3.9526239185452976,-8.795490567414603,3.335334308913353,0,14
3.412757392363188,-5.748652135023039,-7.281544225500404,0,15
-3.691432981516323,-3.5616369943888646,1.4039354083575937,0,16
-1.0947668223404423,8.887927704443065,-7.959103785039439,0,17
-5.822464878103306,-6.730112998799931,3.0621665093079677,0,18
-5.516414437014689,-0.6737845428738751,-5.111488159967945,0,19
-7.402854814899936,-7.558629182964384,3.1265917893054684,0,20
-7.236340973027724,-6.06835276639893,-2.6254965867807183,0,21
6.419864596958703,-8.937523540880235,6.758898149976076,0,22
-7.944828933707589,9.529189300267916,-0.6269759670459685,0,23
9.535221763806742,2.330778388650434,4.785271587966033,0,24
-9.216244154913586,-4.343860748471808,-7.596068775736622,0,25
-4.077196049557101,-7.625445620915119,-3.6403364121204795,0,26
-1.7147401097066002,-8.717050073024312,3.849442387400398,0,27
1.3320290841315021,-4.692210181211092,0.4649610693339934,0,28
-8.121189784831166,0.6393808543821251,8.725853772926813,0,29
-3.628620950973527,3.3482075992736338,-7.364042751912157,0,30
3.7442975945609795,-4.813862560547781,-6.336172759857663,0,31
1.7302586962016626,-9.597849076250128,6.718730405749793,0,32
-9.906090476149059,3.556330735924602,-4.599840536156703,0,33
4.703880442451897,9.243770902348764,-5.02493712960084,0,34
1.5231466883567375,1.8408386254367812,1.4450381158174679,0,35
-5.538367347187634,9.288848224089215,-1.0574924276474533,0,36
7.061376357835705,4.033282149850229,-4.051260982897327,0,37
5.693709906239214,-2.0698851830603076,7.622063942223232,0,38
1.758660361130325,7.868575230846571,3.9905616229578476,0,39
4.63828850480596,0.2603556322835585,9.121672694464479,0,40
3.013006893005898,-1.522899028836406,2.267794103961017,0,41
-9.61613603381333,-3.9685036665090134,3.2034707498537003,0,42
-4.198447855791119,2.360308579976831,-1.4246259810846773,0,43
-7.290518715550995,-3.990656837379241,1.399298214025297,0,44
1.8174552249634637,1.4865049769915757,3.064016397142673,0,45
3.0420654000337777,-2.2511803480619808,7.930931917021262,0,46
-2.648762599042069,-1.2827014946874638,7.97839692171597,0,47
5.541633293111385,3.198222614065866,-7.855532432351448,0,48
8.389652274893471,4.2848259909822275,9.976940131357331,0,49
0.9762700785464951,4.537655321197904,1.269714278197733,1,0
0.5285203617863046,-2.2141059287640648,2.917882261333123,1,1
-2.199645560708113,7.382126093848949,9.413185031423117,1,2
-2.3311696234844455,5.834500761653292,-0.20765484817705615,1,3
1.0450505508946155,8.51193276585322,-8.579278836042262,1,4
-8.257414005969185,-10.0,6.65239691095876,1,5
5.829540835823309,7.400242964936382,9.572366844655281,1,6
5.400924796524141,-0.7704127549413631,4.825030282493963,1,7
-7.634511482621336,2.9470709242496342,-7.132934251819072,1,8
9.159784157817978,0.6708344287509478,-1.7067612001895291,1,9
-5.291134245717791,5.528370432184476,-0.7370635342664993,1,10
0.999535679221337,-9.390335997523383,2.352709941517542,1,11
1.659667966638098,2.4873304351942958,8.874961570292484,1,12
3.2672626839180356,-2.7661453450241362,-1.259360924013171,1,13
3.583480620393665,-8.795490567414603,3.335334308913353,1,14
3.412757392363188,-5.748652135023039,-7.281544225500404,1,15
-3.691432981516323,-3.5616369943888646,1.4039354083575937,1,16
-0.9615639139272921,8.887927704443065,-7.959103785039439,1,17
-5.822464878103306,-6.730112998799931,3.0621665093079677,1,18
-5.516414437014689,-0.6737845428738751,-5.111488159967945,1,19
-7.402854814899936,-7.558629182964384,3.1265917893054684,1,20
-7.605484271179357,-6.06835276639893,-2.6254965867807183,1,21
6.419864596958703,-8.937523540880235,6.758898149976076,1,22
-7.811626025294439,9.529189300267916,-0.6269759670459685,1,23
9.535221763806742,2.4794288863495915,3.999718344730888,1,24
-9.216244154913586,-4.343860748471808,-8.381622018971767,1,25
-4.077196049557101,-7.625445620915119,-4.425889655355625,1,26
-2.0838834078582327,-8.717050073024312,3.849442387400398,1,27
1.3320290841315021,-4.692210181211092,-0.32059217390115147,1,28
-8.121189784831166,0.6393808543821251,8.725853772926813,1,29
-3.9977642491251597,3.3482075992736338,-7.364042751912157,1,30
3.375154296409347,-4.813862560547781,-6.336172759857663,1,31
1.7302586962016626,-9.597849076250128,6.718730405749793,1,32
-9.906090476149059,3.7049812336237595,-4.599840536156703,1,33
4.334737144300265,9.243770902348764,-5.02493712960084,1,34
1.5231466883567375,1.8408386254367812,1.4450381158174679,1,35
-5.538367347187634,9.437498721788373,-1.8430456708825982,1,36
7.194579266248855,4.033282149850229,-4.836814226132472,1,37
5.693709906239214,-2.0698851830603076,7.622063942223232,1,38
1.8918632695434754,7.868575230846571,3.9905616229578476,1,39
4.77149141321911,0.2603556322835585,9.121672694464479,1,40
3.1462098014190483,-1.522899028836406,2.267794103961017,1,41
-9.61613603381333,-3.9685036665090134,3.2034707498537003,1,42
-4.198447855791119,2.360308579976831,-1.4246259810846773,1,43
-7.290518715550995,-3.8420063396800836,1.399298214025297,1,44
1.8174552249634637,1.4865049769915757,2.278463153907528,1,45
3.0420654000337777,-2.2511803480619808,7.930931917021262,1,46
-2.648762599042069,-1.1340509969883061,7.97839692171597,1,47
5.541633293111385,3.198222614065866,-7.855532432351448,1,48
8.389652274893471,4.2848259909822275,9.976940131357331,1,49
0.9762700785464951,4.85747758260449,2.1422996554904143,2,0
1.4444987775681024,-2.2141059287640648,2.917882261333123,2,1
-1.2836671449263153,7.382126093848949,10.0,2,2
-2.3311696234844455,6.154323023059878,0.6649305291156252,2,3
1.0450505508946155,8.51193276585322,-8.452307408222488,2,4
-8.257414005969185,-10.0,6.65239691095876,2,5
5.829540835823309,7.400242964936382,9.572366844655281,2,6
5.400924796524141,-0.4505904935347764,4.825030282493963,2,7
-7.634511482621336,2.9470709242496342,-7.132934251819072,2,8
9.159784157817978,0.6708344287509478,-1.7067612001895291,2,9
-4.375155829935993,5.528370432184476,-0.6308575912644316,2,10
0.999535679221337,-9.390335997523383,2.479681369337315,2,11
1.1058312319193346,2.4873304351942958,8.85419608547478,2,12
4.183241099699833,-2.7661453450241362,-1.259360924013171,2,13
3.0296438856749015,-8.795490567414603,3.335334308913353,2,14
3.7748990734262224,-5.748652135023039,-7.281544225500404,2,15
-2.7754545657345253,-3.5616369943888646,1.4039354083575937,2,16
-0.9615639139272921,8.887927704443065,-7.9798692698571445,2,17
-4.906486462321508,-6.730112998799931,3.0414010244902623,2,18
-5.516414437014689,-0.6737845428738751,-5.111488159967945,2,19
-7.402854814899936,-7.558629182964384,3.105826304487763,2,20
-7.605484271179357,-6.06835276639893,-2.6254965867807183,2,21
6.419864596958703,-8.937523540880235,6.88586957779585,2,22
-8.365462760013202,9.529189300267916,0.22484392542900733,2,23
9.535221763806742,2.799251147756178,3.999718344730888,2,24
-9.216244154913586,-4.024038487065222,-8.381622018971767,2,25
-4.631032784275865,-7.305623359508533,-4.425889655355625,2,26
-2.0838834078582327,-8.717050073024312,4.848999192512853,2,27
0.7781923494127386,-4.372387919804505,-0.19362074608137816,2,28
-8.121189784831166,0.6393808543821251,8.705088288109108,2,29
-3.9977642491251597,3.3482075992736338,-7.364042751912157,2,30
4.2911327121911444,-4.813862560547781,-6.20920133203789,2,31
1.176421961482899,-9.597849076250128,6.718730405749793,2,32
-9.906090476149059,3.7049812336237595,-4.599840536156703,2,33
3.780900409581501,9.243770902348764,-5.02493712960084,2,34
1.5231466883567375,1.8408386254367812,1.4450381158174679,2,35
-5.538367347187634,9.75732098319496,-1.8638111557003039,2,36
8.110557682030652,4.353104411256815,-3.9642288488397908,2,37
5.693709906239214,-2.0698851830603076,7.749035370043005,2,38
1.8918632695434754,7.868575230846571,4.842381515432823,2,39
4.77149141321911,0.2603556322835585,9.121672694464479,2,40
3.1462098014190483,-1.522899028836406,3.2673509090734716,2,41
-9.61613603381333,-3.9685036665090134,3.2034707498537003,2,42
-4.752284590509882,2.360308579976831,-1.4246259810846773,2,43
-6.374540299769198,-3.8420063396800836,1.399298214025297,2,44
1.2636184902447,1.8063272383981623,3.1510485312002094,2,45
3.0420654000337777,-2.2511803480619808,8.803517294313943,2,46
-2.648762599042069,-1.1340509969883061,7.97839692171597,2,47
5.541633293111385,3.198222614065866,-7.876297917169154,2,48
8.389652274893471,4.2848259909822275,9.976940131357331,2,49
0.4246286348450262,4.85747758260449,2.1422996554904143,3,0
1.4444987775681024,-1.661268885545617,2.917882261333123,3,1
-1.2836671449263153,7.160715500972542,10.0,3,2
-2.3311696234844455,6.582805622158101,0.6649305291156252,3,3
1.0450505508946155,8.51193276585322,-8.452307408222488,3,4
-9.020865154231318,-9.447162956781552,6.65239691095876,3,5
5.829540835823309,7.400242964936382,9.572366844655281,3,6
5.400924796524141,-0.4505904935347764,4.088626007302747,3,7
-7.634511482621336,2.9470709242496342,-7.132934251819072,3,8
9.159784157817978,0.44942383587454127,-1.7067612001895291,3,9
-4.375155829935993,5.528370432184476,-1.3672618664556473,3,10
0.999535679221337,-9.390335997523383,2.479681369337315,3,11
0.5541897882178658,2.9158130342925186,8.85419608547478,3,12
4.183241099699833,-2.9875559379005425,-1.259360924013171,3,13
3.0296438856749015,-8.795490567414603,3.335334308913353,3,14
3.7748990734262224,-5.748652135023039,-7.281544225500404,3,15
-2.7754545657345253,-3.783047587265271,1.4039354083575937,3,16
-0.9615639139272921,9.316410303541288,-7.9798692698571445,3,17
-5.458127906022977,-6.177275955581483,3.0414010244902623,3,18
-5.516414437014689,-0.6737845428738751,-5.847892435159161,3,19
-7.402854814899936,-7.558629182964384,3.105826304487763,3,20
-8.920576863142959,-5.515515723180482,-2.6254965867807183,3,21
6.419864596958703,-8.937523540880235,6.88586957779585,3,22
-8.365462760013202,9.30777870739151,0.22484392542900733,3,23
8.77177061554461,3.2277337468544007,3.999718344730888,3,24
-9.216244154913586,-4.024038487065222,-8.381622018971767,3,25
-4.631032784275865,-7.305623359508533,-4.425889655355625,3,26
-2.6355248515597016,-8.717050073024312,4.112594917321637,3,27
0.2265509057112698,-4.5937985126809115,-0.9300250212725939,3,28
-8.121189784831166,1.067863453480348,8.705088288109108,3,29
-4.549405692826628,3.1267970063972275,-7.364042751912157,3,30
4.2911327121911444,-4.813862560547781,-6.20920133203789,3,31
1.176421961482899,-9.169366477151906,6.718730405749793,3,32
-9.906090476149059,3.4835706407473532,-4.599840536156703,3,33
3.229258965880032,9.796607945567212,-5.761341404792056,3,34
1.5231466883567375,1.8408386254367812,0.7086338406262521,3,35
-5.538367347187634,9.75732098319496,-1.8638111557003039,3,36
8.110557682030652,4.131693818380409,-4.700633124031007,3,37
4.9302587579770805,-1.5170481398418598,7.749035370043005,3,38
1.8918632695434754,7.868575230846571,4.842381515432823,3,39
4.008040264956977,1.2416752746002289,9.121672694464479,3,40
2.3827586531569147,-1.522899028836406,3.2673509090734716,3,41
-10.0,-2.9871840241923433,2.4670664746624844,3,42
-5.515735738772015,2.9131456231952786,-1.4246259810846773,3,43
-7.137991448031331,-3.8420063396800836,1.399298214025297,3,44
0.5001673419825665,1.5849166455217558,3.1510485312002094,3,45
2.278614251771644,-2.2511803480619808,8.803517294313943,3,46
-2.648762599042069,-0.7055683978900833,7.241992646524754,3,47
4.9899918494099165,3.751059657284314,-7.876297917169154,3,48
8.389652274893471,4.2848259909822275,9.976940131357331,3,49
0.4246286348450262,4.85747758260449,1.3546698637734989,4,0
1.4444987775681024,-1.661268885545617,2.917882261333123,4,1
-1.9974662897294484,7.160715500972542,10.0,4,2
-2.3311696234844455,6.582805622158101,-0.12269926260129027,4,3
1.0450505508946155,8.51193276585322,-8.894896373758051,4,4
-9.020865154231318,-9.447162956781552,6.65239691095876,4,5
5.829540835823309,7.400242964936382,9.572366844655281,4,6
5.400924796524141,-0.4505904935347764,3.300996215585832,4,7
-7.634511482621336,2.9470709242496342,-7.575523217354634,4,8
9.159784157817978,1.2362813589591983,-1.7067612001895291,4,9
-5.088954974739126,5.528370432184476,-1.3672618664556473,4,10
0.999535679221337,-9.390335997523383,2.037092403801753,4,11
0.5541897882178658,3.702670557377176,8.85419608547478,4,12
4.183241099699833,-2.9875559379005425,-1.259360924013171,4,13
3.0296438856749015,-8.795490567414603,3.335334308913353,4,14
3.061099928623089,-5.748652135023039,-7.281544225500404,4,15
-2.7754545657345253,-3.783047587265271,1.4039354083575937,4,16
-0.9615639139272921,9.316410303541288,-7.9798692698571445,4,17
-5.458127906022977,-5.390418432496826,3.0414010244902623,4,18
-5.516414437014689,0.11307298021078205,-5.847892435159161,4,19
-7.402854814899936,-7.558629182964384,3.105826304487763,4,20
-8.920576863142959,-5.515515723180482,-2.6254965867807183,4,21
6.419864596958703,-8.937523540880235,6.88586957779585,4,22
-8.365462760013202,9.30777870739151,0.22484392542900733,4,23
8.77177061554461,3.2277337468544007,2.76949958747841,4,24
-9.216244154913586,-4.024038487065222,-9.169251810688682,4,25
-4.631032784275865,-6.518765836423876,-5.213519447072541,4,26
-2.6355248515597016,-8.717050073024312,4.112594917321637,4,27
0.2265509057112698,-4.5937985126809115,-1.7176548129895095,4,28
-8.8349889296343,1.067863453480348,8.705088288109108,4,29
-4.549405692826628,3.9136545294818847,-7.806631717447719,4,30
4.2911327121911444,-4.027005037463124,-6.20920133203789,4,31
0.4626228166797659,-9.169366477151906,6.718730405749793,4,32
-9.906090476149059,3.4835706407473532,-5.042429501692266,4,33
3.229258965880032,9.796607945567212,-5.761341404792056,4,34
1.5231466883567375,1.8408386254367812,0.26604487509068964,4,35
-5.538367347187634,10.0,-2.6514409474172194,4,36
8.110557682030652,4.131693818380409,-5.488262915747923,4,37
4.9302587579770805,-1.5170481398418598,7.749035370043005,4,38
1.1780641247403423,7.868575230846571,4.842381515432823,4,39
4.008040264956977,1.2416752746002289,9.121672694464479,4,40
1.6689595083537816,-1.522899028836406,3.2673509090734716,4,41
-10.0,-2.9871840241923433,2.4670664746624844,4,42
-5.515735738772015,2.9131456231952786,-1.4246259810846773,4,43
-7.137991448031331,-3.0551488165954264,0.9567092484897345,4,44
0.5001673419825665,1.5849166455217558,2.363418739483294,4,45
2.278614251771644,-2.2511803480619808,8.803517294313943,4,46
-3.362561743845202,-0.7055683978900833,7.241992646524754,4,47
4.276192704606784,3.751059657284314,-7.876297917169154,4,48
8.389652274893471,5.071683514066884,9.534351165821768,4,49
0.4246286348450262,4.85747758260449,2.2400894723209768,5,0
1.4444987775681024,-1.661268885545617,2.781156074687558,5,1
-1.9974662897294484,6.994588612417981,10.0,5,2
-2.3311696234844455,6.582805622158101,-0.12269926260129027,5,3
1.0450505508946155,8.51193276585322,-8.229656682662176,5,4
-9.020865154231318,-9.849566805488074,6.515670724313195,5,5
5.829540835823309,7.400242964936382,9.572366844655281,5,6
5.400924796524141,-0.4505904935347764,3.300996215585832,5,7
-7.634511482621336,2.544667075543112,-7.575523217354634,5,8
9.159784157817978,1.0701544704046366,-0.156101900546175,5,9
-5.088954974739126,5.528370432184476,-0.7020221753597712,5,10
0.999535679221337,-9.390335997523383,2.9225120123492307,5,11
0.5541897882178658,3.702670557377176,8.85419608547478,5,12
4.183241099699833,-3.1536828264551042,-0.5941212329172948,5,13
3.0296438856749015,-8.795490567414603,3.335334308913353,5,14
3.061099928623089,-5.748652135023039,-7.281544225500404,5,15
-2.7754545657345253,-3.9491744758198326,1.4039354083575937,5,16
-0.9615639139272921,9.316410303541288,-7.9798692698571445,5,17
-5.458127906022977,-5.390418432496826,2.9046748378446976,5,18
-5.516414437014689,0.11307298021078205,-5.847892435159161,5,19
-7.402854814899936,-7.961033031670906,3.991245913035241,5,20
-8.920576863142959,-5.515515723180482,-2.096983082330407,5,21
6.419864596958703,-8.937523540880235,6.88586957779585,5,22
-8.365462760013202,8.739247970130426,0.8900836165248834,5,23
8.77177061554461,3.2277337468544007,3.654919196025888,5,24
-9.216244154913586,-4.024038487065222,-9.169251810688682,5,25
-4.631032784275865,-6.518765836423876,-5.213519447072541,5,26
-2.6355248515597016,-8.717050073024312,4.112594917321637,5,27
0.2265509057112698,-5.162329249941996,-1.7176548129895095,5,28
-8.8349889296343,1.067863453480348,8.705088288109108,5,29
-4.549405692826628,3.747527640927323,-7.806631717447719,5,30
4.2911327121911444,-4.429408886169647,-5.323781723490412,5,31
0.4626228166797659,-9.169366477151906,6.718730405749793,5,32
-9.906090476149059,3.3174437521927915,-5.042429501692266,5,33
3.229258965880032,9.796607945567212,-5.898067591437621,5,34
1.5231466883567375,1.8408386254367812,0.26604487509068964,5,35
-5.538367347187634,10.0,-1.7660213388697414,5,36
8.110557682030652,3.9655669298258474,-5.488262915747923,5,37
4.9302587579770805,-1.5170481398418598,7.61230918339744,5,38
1.1780641247403423,7.868575230846571,6.393040815076177,5,39
4.008040264956977,1.2416752746002289,9.870366116366393,5,40
1.6689595083537816,-1.522899028836406,3.2673509090734716,5,41
-10.0,-2.9871840241923433,2.3303402880169197,5,42
-5.515735738772015,2.9131456231952786,-1.561352167730242,5,43
-7.137991448031331,-3.0551488165954264,1.6219489395856106,5,44
0.5001673419825665,1.4187897569671941,2.363418739483294,5,45
2.278614251771644,-2.653584196768503,9.468756985409819,5,46
-3.362561743845202,-1.1079722465966055,7.241992646524754,5,47
4.276192704606784,3.751059657284314,-7.347784412718843,5,48
8.389652274893471,4.669279665360362,9.534351165821768,5,49
0.4246286348450262,4.85747758260449,2.2400894723209768,6,0
1.4444987775681024,-1.2647121925630322,2.781156074687558,6,1
-1.9974662897294484,6.455546769168298,10.0,6,2
-2.3311696234844455,6.979362315140685,-0.12269926260129027,6,3
1.1450041188167492,7.972890922603538,-8.229656682662176,6,4
-9.020865154231318,-9.498069161858966,6.515670724313195,6,5
5.829540835823309,7.400242964936382,9.572366844655281,6,6
5.500878364446274,-0.5930756438018743,3.300996215585832,6,7
-7.634511482621336,2.544667075543112,-7.575523217354634,6,8
9.259737725740111,1.0701544704046366,-0.156101900546175,6,9
-5.088954974739126,4.989328588934794,-0.7020221753597712,6,10
0.999535679221337,-9.038838353894276,2.9225120123492307,6,11
0.5541897882178658,3.1636287141274932,8.85419608547478,6,12
4.2831946676219665,-3.1536828264551042,-0.5941212329172948,6,13
3.0296438856749015,-8.840549616768081,3.335334308913353,6,14
3.061099928623089,-5.748652135023039,-7.281544225500404,6,15
-2.7754545657345253,-3.9491744758198326,1.4039354083575937,6,16
-0.9615639139272921,9.316410303541288,-7.9798692698571445,6,17
-5.458127906022977,-5.390418432496826,2.9046748378446976,6,18
-5.516414437014689,-0.4710279123923782,-5.847892435159161,6,19
-7.402854814899936,-8.500074874920589,3.991245913035241,6,20
-8.920576863142959,-5.56057477253396,-2.096983082330407,6,21
6.519818164880837,-8.937523540880235,6.88586957779585,6,22
-8.265509192091068,8.739247970130426,0.8900836165248834,6,23
8.77177061554461,3.6242904398369857,3.654919196025888,6,24
-9.216244154913586,-4.024038487065222,-9.169251810688682,6,25
-4.631032784275865,-6.518765836423876,-5.213519447072541,6,26
-2.6355248515597016,-8.717050073024312,4.112594917321637,6,27
0.2265509057112698,-5.162329249941996,-1.7176548129895095,6,28
-8.8349889296343,1.067863453480348,8.705088288109108,6,29
-4.549405692826628,3.747527640927323,-7.806631717447719,6,30
4.2911327121911444,-4.968450729419329,-5.323781723490412,6,31
0.4626228166797659,-9.169366477151906,6.718730405749793,6,32
-9.906090476149059,3.714000445175376,-5.042429501692266,6,33
3.3292125338021656,10.0,-5.898067591437621,6,34
1.5231466883567375,1.8408386254367812,0.26604487509068964,6,35
-5.538367347187634,10.0,-1.7660213388697414,6,36
8.110557682030652,3.9655669298258474,-5.488262915747923,6,37
4.9302587579770805,-2.10114903244502,7.61230918339744,6,38
1.278017692662476,7.823516181493093,6.393040815076177,6,39
4.008040264956977,1.1966162252467512,9.870366116366393,6,40
1.6689595083537816,-1.522899028836406,3.2673509090734716,6,41
-9.900046432077866,-2.6356863805632362,2.3303402880169197,6,42
-5.515735738772015,2.9131456231952786,-1.561352167730242,6,43
-7.137991448031331,-3.0551488165954264,1.6219489395856106,6,44
0.5001673419825665,1.4187897569671941,2.363418739483294,6,45
2.278614251771644,-2.653584196768503,9.468756985409819,6,46
-3.2626081759230683,-1.1079722465966055,7.241992646524754,6,47
4.276192704606784,3.1669587646811537,-7.347784412718843,6,48
8.389652274893471,5.065836358342946,9.534351165821768,6,49
0.4800476136668128,4.85747758260449,1.4171238040547591,7,0
1.4444987775681024,-0.524687896069394,2.8513473979873405,7,1
-2.655846455710795,7.1955710656619365,10.0,7,2
-2.3311696234844455,6.979362315140685,-0.12269926260129027,7,3
0.6819008403891627,7.972890922603538,-8.229656682662176,7,4
-9.020865154231318,-8.758044865365328,5.52854332570835,7,5
5.829540835823309,7.400242964936382,8.749401176389064,7,6
5.500878364446274,-0.5930756438018743,3.300996215585832,7,7
-8.097614761048922,2.544667075543112,-8.492448398423502,7,8
9.315156704561897,1.0701544704046366,0.12201370692258079,7,9
-5.802754119542259,4.989328588934794,-0.7020221753597712,7,10
0.5918513796155371,-9.038838353894276,3.06290555318499,7,11
0.5541897882178658,3.9036530106211313,8.85419608547478,7,12
4.2831946676219665,-3.1536828264551042,-0.9985777528789972,7,13
3.0296438856749015,-8.840549616768081,3.4757278497491124,7,14
2.347300783819956,-5.0086278385294,-7.281544225500404,7,15
-2.7754545657345253,-3.9491744758198326,1.6820510158263495,7,16
-0.9615639139272921,9.316410303541288,-7.9798692698571445,7,17
-5.458127906022977,-5.390418432496826,2.8344726203087203,7,18
-5.516414437014689,-0.4710279123923782,-5.847892435159161,7,19
-7.347435836078149,-8.500074874920589,3.0743207319663726,7,20
-8.920576863142959,-4.820550476040322,-2.026791759030625,7,21
6.519818164880837,-8.937523540880235,6.88586957779585,7,22
-8.265509192091068,8.739247970130426,0.25127404292477096,7,23
8.36408631593881,3.6242904398369857,3.654919196025888,7,24
-9.216244154913586,-4.024038487065222,-9.169251810688682,7,25
-4.631032784275865,-6.518765836423876,-6.036485115338758,7,26
-2.6355248515597016,-8.717050073024312,4.252988458157397,7,27
0.2265509057112698,-5.162329249941996,-3.1794300548558394,7,28
-9.548788074437432,1.067863453480348,8.705088288109108,7,29
-5.012508971254214,3.747527640927323,-7.388122569143205,7,30
4.346551691012931,-4.228426432925691,-6.1003133637235205,7,31
-0.2511763281233672,-9.169366477151906,6.718730405749793,7,32
-10.0,3.714000445175376,-4.76431389422351,7,33
3.3292125338021656,10.0,-6.650841936404056,7,34
1.060043409929151,2.5808629219304193,0.26604487509068964,7,35
-5.4829483683658475,10.0,-1.7660213388697414,7,36
8.110557682030652,3.9655669298258474,-5.210147308279167,7,37
4.9302587579770805,-2.10114903244502,7.542106965861463,7,38
0.6196375266811295,7.823516181493093,6.393040815076177,7,39
4.063459243778763,1.1966162252467512,8.977198230564198,7,40
0.9551603635506485,-1.522899028836406,3.2673509090734716,7,41
-9.900046432077866,-2.6356863805632362,2.2601380704809424,7,42
-5.515735738772015,2.9131456231952786,-1.631554385266219,7,43
-7.601094726458917,-2.3151245201017883,1.6219489395856106,7,44
0.5001673419825665,1.4187897569671941,2.64153434695205,7,45
2.278614251771644,-2.653584196768503,8.551831804340951,7,46
-3.976407320726201,-1.1079722465966055,6.325067465455886,7,47
3.5623935598036507,3.9069830611747918,-8.240952298521037,7,48
7.926548996465885,5.065836358342946,7.794460316486682,7,49
0.4800476136668128,4.810374791365253,1.4171238040547591,8,0
1.4444987775681024,-0.524687896069394,2.8513473979873405,8,1
-2.655846455710795,7.1955710656619365,10.0,8,2
-2.3311696234844455,6.979362315140685,-0.12269926260129027,8,3
0.21879756196157613,7.972890922603538,-8.229656682662176,8,4
-9.020865154231318,-8.758044865365328,5.855278416615697,8,5
5.829540835823309,7.400242964936382,8.749401176389064,8,6
5.500878364446274,-0.5930756438018743,3.627731306493179,8,7
-8.560718039476509,2.544667075543112,-8.492448398423502,8,8
9.315156704561897,1.0701544704046366,0.12201370692258079,8,9
