Privacy,Public Transportation,Iran,tick,user
3.643509563875117,-5.973721302469848,-0.5075677127717952,-1,41
-2.5012888576017485,4.877418709707655,9.439554623299983,-1,42
1.8823653497900583,3.983776541010986,0.6812382409707212,-1,43
0.2967879630526937,7.821811681584293,6.114027244505454,-1,44
2.50878642008373,1.6052910674859895,-6.708547250347252,-1,45
9.603632226025198,-3.9007221315936995,1.8466681323706773,-1,46
0.239693448121594,6.7727012223591245,0.6611377205029978,-1,47
-3.24702094794052,-0.49465331829627246,-4.862166982133216,-1,48
4.509106983483733,6.3335554392266324,-6.624278047756396,-1,49
-5.11793098890172,6.584707343138891,-9.582467185073085,-1,50
8.876759176960768,8.955477427239732,4.8162906624449455,-1,51
0.8708052086392861,7.684651376114793,8.752214658677254,-1,52
4.032460094874137,-8.091750683737938,-3.155819261284698,-1,53
-6.93072867875313,-1.1710571181540903,-5.173239019407719,-1,54
-8.411434434720517,-3.092313309242318,-4.885673603842249,-1,55
-1.3640880135772484,-6.343186220763299,-0.3661088790931277,-1,56
-5.09098163535236,-4.831380652690218,-3.3041434506447454,-1,57
0.3462482836767595,4.171353958357727,-5.244910445005322,-1,58
8.446230888549724,3.7255364509601456,7.924714525594474,-1,59
-0.18551450071823083,0.6250478736063982,0.8658485509412088,-1,60
-9.529817758653572,9.350414279647335,-2.4392345408971705,-1,61
-9.926300542392951,-5.0106108644757725,-8.406527829723897,-1,62
-5.93315097293546,-5.212206410033002,-8.537498384195441,-1,63
9.449942542766134,9.821063691604248,0.7441639858939997,-1,64
-4.54397918352901,-2.2547729503938214,0.08521850498226691,-1,65
-5.058778628541507,-3.551256211793219,-6.641929749611886,-1,66
3.7921623281406944,-1.8032681874476495,-7.376011040562613,-1,67
-5.958059230913397,-1.8294709267801217,-0.4373582479102893,-1,68
-1.2363209850117496,-8.367857700399608,9.074483863547087,-1,69
4.46532233766521,-6.626205778850533,8.004815852621824,-1,70
9.349970417871837,0.8114999626776154,-9.538106788869765,-1,71
3.4109384229071527,-2.050511071776711,-2.9228524903997855,-1,72
-6.3530032956155,-8.18453425830466,-7.643663050512037,-1,73
0.2759600992931883,2.9193770322469277,6.04376157409272,-1,74
-3.8533344065063035,0.7221052420319811,5.719330861277923,-1,75
-7.351498847929916,1.2286519973226788,-9.795344384202966,-1,76
4.655251272929261,5.138535508238547,-6.701716994502034,-1,77
-5.353006762432154,-2.985276736158622,2.043965322998231,-1,78
-7.765440549057034,-3.7383804028122247,-7.20387160702705,-1,79
-1.1813042522766146,-1.9318057348579494,0.5084976415363762,-1,80
3.0860049308101605,7.443072016329349,-8.898069530141173,-1,81
-8.213710548943624,9.483920743493002,2.490438297894677,-1,82
-4.012034513772436,3.075414407541569,4.354959724791993,-1,83
1.569310459331314,6.1098463067506295,2.0632182643823747,-1,84
-8.23105577518974,-8.148415294808249,-0.9017968162910712,-1,85
-6.26445230798412,-0.6285021933325794,-5.683991349213793,-1,86
-3.785263140219266,-0.5964167584890738,-9.291754612731701,-1,87
3.3511223860645742,-9.31638088601223,4.144689507550627,-1,88
5.87794502238671,-8.325140275118661,-2.980809167115499,-1,89
-3.7417665594468374,5.857741811689474,-6.527157771067234,-1,90
2.1700191020570365,-4.469891859791955,3.9531251623029444,-1,91
6.156450319381925,3.022200624322746,-3.301772816419584,-1,92
6.077763488218693,-4.888253669638473,-4.00116061873444,-1,93
8.790261047601117,9.106858544872736,-2.8896675790680826,-1,94
6.698274529831281,-9.124356573156877,-1.9333800550415994,-1,95
-4.829373962578853,0.5176606183277244,-8.555533561826763,-1,96
-9.952700416419823,-0.7822877619925741,6.276299281306461,-1,97
2.7387565732849133,6.218032676314788,9.334752745934182,-1,98
-1.327543557453632,9.610608886385283,-3.101758627721125,-1,99
0.020425182336062164,4.69342688244517,-7.567131493802217,0,0
-10.0,-9.697181809930091,0.3877525364305825,0,1
7.603149650370875,8.243609443845198,5.588219545957699,0,2
2.129579690163149,-8.139123731350226,-2.7610589481780767,0,3
-7.471952401541595,0.1224429095340972,6.365410286921204,0,4
7.821302118762713,4.462864549346001,-3.3650470812835342,0,5
-1.2173557731290163,-6.695603431266342,-1.5110810923754858,0,6
9.179413695567987,-5.010197685389625,4.694227965389473,0,7
-8.513954976051812,0.6423345132201118,0.8953370586368443,0,8
8.688169056528949,0.8793681039753345,6.901615088229374,0,9
-5.11129328848405,5.743049348734639,-2.6130791495826937,0,10
0.1592990380646096,-3.8785434296708603,-8.977895024482743,0,11
-4.156527797559349,-1.4852445976858828,5.472812423193567,0,12
-7.015025593494995,-4.605027050780408,-9.7396427324954,0,13
-9.895680689726634,5.248530760784567,4.1548728601941995,0,14
1.766397539053996,-7.872333494921577,-3.7376625327670236,0,15
6.811084699048026,1.7966526368123361,8.617860619135445,0,16
-3.8595596494206275,0.8990067039505704,6.748442145773343,0,17
-2.494242033461675,-8.408996190159812,3.7779774668829766,0,18
-6.083771416809098,9.811519707457846,-3.541526908337338,0,19
-3.6994801902160805,-7.916264375605708,-4.919732507902632,0,20
-9.099172471370116,-5.750003960646848,-1.4594756569649583,0,21
-8.511802481366301,-5.715439951890405,3.983947118217797,0,22
-9.449896604221095,5.583004737841167,-2.51688305528144,0,23
-2.9069195023268035,-4.4536427596229355,8.064489123751642,0,24
3.410175356174882,9.866774532613597,5.8438592443705915,0,25
-1.210963081088913,-1.3758407182480663,-9.016036985215594,0,26
-2.6107015284017714,2.808239215031346,5.947946626382084,0,27
5.661062063007405,2.351782659224366,-3.195470110675357,0,28
5.456867711711153,5.085671952456079,-2.8814470370124123,0,29
5.418284911675821,-1.4868474996972747,6.622048548258054,0,30
-1.0246467717941306,3.3540289513095973,-9.880638957577146,0,31
8.930032786285004,5.309573941186032,-6.448291072881567,0,32
-0.4664294246832031,6.567624286324009,-2.5274928465349245,0,33
2.594941010008564,-8.075368214585355,8.705404615009954,0,34
-3.359504577792804,1.6699041909013652,8.9998325123887,0,35
-5.938707217262755,6.931736345749912,2.8958862228910327,0,36
-6.5254653071316175,2.459081799371882,3.050199727240026,0,37
9.763375540631747,-8.599011453392066,6.7142750343687645,0,38
7.9303641776321285,9.62038932241316,2.009111112015381,0,39
2.814277923503603,0.04035017442168237,4.947513801393386,0,40
3.643509563875117,-6.579788491300664,-0.5075677127717952,0,41
-2.991541201188177,5.572134354525157,9.439554623299983,0,42
2.3970862840996747,3.983776541010986,0.6812382409707212,0,43
-0.04073362118905538,7.821811681584293,6.114027244505454,0,44
3.0611729807246544,1.7337605550683008,-6.708547250347252,0,45
9.89676657596198,-3.636282250011373,1.8466681323706773,0,46
-0.5155750670325209,6.765890939477592,0.6611377205029978,0,47
-3.24702094794052,-0.12946608652974934,-4.862166982133216,0,48
4.509106983483733,6.86008586422639,-6.624278047756396,0,49
-5.11793098890172,6.6409007180112125,-10.0,0,50
9.70327657301182,9.440090839786963,4.8162906624449455,0,51
1.3209168662516513,7.684651376114793,8.752214658677254,0,52
4.032460094874137,-8.056388041596392,-3.155819261284698,0,53
-7.708165387369286,-1.1710571181540903,-5.173239019407719,0,54
-8.945719061463308,-3.5982380745199634,-4.885673603842249,0,55
-1.6423640672748427,-7.039026373368536,-0.7828094272879182,0,56
-5.09098163535236,-4.831380652690218,-3.3041434506447454,0,57
0.09732693195282183,4.826216892189431,-5.244910445005322,0,58
8.446230888549724,3.7255364509601456,8.456148125938714,0,59
0.19139938632867454,0.2565231553157084,0.8658485509412088,0,60
-9.529817758653572,10.0,-2.4392345408971705,0,61
-10.0,-5.0106108644757725,-8.406527829723897,0,62
-6.664774897072766,-5.212206410033002,-8.537498384195441,0,63
9.449942542766134,10.0,0.7441639858939997,0,64
-5.207341003492222,-2.2547729503938214,0.08521850498226691,0,65
-5.058778628541507,-3.551256211793219,-6.641929749611886,0,66
3.7241987519534154,-2.3031126983146084,-7.376011040562613,0,67
-5.958059230913397,-1.8294709267801217,-0.4373582479102893,0,68
-1.2363209850117496,-8.367857700399608,9.074483863547087,0,69
4.303044218656868,-8.003254544092021,8.004815852621824,0,70
9.349970417871837,0.5235961468467136,-9.538106788869765,0,71
3.4109384229071527,-2.5624940318372413,-2.9228524903997855,0,72
-6.3530032956155,-8.18453425830466,-8.452115585971873,0,73
-0.47510489988944715,2.9193770322469277,6.04376157409272,0,74
-4.48057932800731,0.7221052420319811,5.719330861277923,0,75
-8.010927369886577,0.896783822873102,-10.0,0,76
4.655251272929261,5.138535508238547,-6.701716994502034,0,77
-5.353006762432154,-3.50207841618143,2.043965322998231,0,78
-7.765440549057034,-4.328250946832692,-7.20387160702705,0,79
-1.1813042522766146,-1.9318057348579494,0.5084976415363762,0,80
2.7526361625947775,8.138390436597602,-8.898069530141173,0,81
-8.213710548943624,9.483920743493002,2.296742226218392,0,82
-4.301812689464648,3.075414407541569,4.354959724791993,0,83
1.3432630411435598,6.1098463067506295,2.0632182643823747,0,84
-8.23105577518974,-8.148415294808249,-0.9017968162910712,0,85
-6.26445230798412,-0.2689149249590277,-5.683991349213793,0,86
-3.785263140219266,-0.27034007916483926,-9.291754612731701,0,87
3.6497550140786283,-9.31638088601223,4.113656920022514,0,88
5.87794502238671,-8.29152431950472,-2.980809167115499,0,89
-3.7417665594468374,5.857741811689474,-7.2861414244880445,0,90
2.480675010526416,-5.698787121180979,3.9015628058402005,0,91
6.035793951812779,3.5926318706310356,-3.301772816419584,0,92
6.8176025308832475,-5.526804432718363,-4.00116061873444,0,93
8.752140509101762,9.106858544872736,-2.8896675790680826,0,94
6.592866914664411,-10.0,-2.4512151321652973,0,95
-4.829373962578853,0.9320615186647938,-8.555533561826763,0,96
-9.952700416419823,-0.8766730635470636,6.276299281306461,0,97
2.5679101470825296,6.934718481999587,10.0,0,98
-1.327543557453632,9.610608886385283,-3.101758627721125,0,99
-0.02591117044234227,4.604715012768589,-7.567131493802217,1,0
-10.0,-9.762191075823171,0.45488427663213443,1,1
7.603149650370875,8.244633532577243,6.343176585468114,1,2
2.782639410683117,-8.139123731350226,-2.7610589481780767,1,3
-8.395814514095566,0.1224429095340972,6.365410286921204,1,4
8.675680548496196,4.462864549346001,-3.3650470812835342,1,5
-1.2173557731290163,-6.695603431266342,-1.5110810923754858,1,6
9.179413695567987,-5.010197685389625,4.52931460629127,1,7
-8.513954976051812,0.6423345132201118,0.6415026309221377,1,8
8.851412833366263,0.5234812237047873,6.901615088229374,1,9
-5.463451486195174,5.743049348734639,-2.557018237646272,1,10
0.1592990380646096,-4.46332170271569,-8.977895024482743,1,11
-4.69582931657827,-1.4852445976858828,5.472812423193567,1,12
-7.576543456244717,-4.718774588073449,-10.0,1,13
-10.0,5.198993749558604,4.1548728601941995,1,14
2.1131145009032974,-7.872333494921577,-4.350963318982872,1,15
6.784697836321931,1.7966526368123361,9.625245055957794,1,16
-3.8595596494206275,0.5841454825182653,6.792377107382789,1,17
-3.34218805948859,-9.297411670611181,3.7779774668829766,1,18
-6.083771416809098,9.921339015895818,-4.020050911288925,1,19
-3.6994801902160805,-7.916264375605708,-4.919732507902632,1,20
-9.530305550859731,-5.750003960646848,-1.290750353299234,1,21
-8.511802481366301,-5.715439951890405,3.983947118217797,1,22
-10.0,5.69254420129582,-2.51688305528144,1,23
-2.9069195023268035,-5.105883961478983,8.905159906167201,1,24
3.182829402383804,9.866774532613597,5.8438592443705915,1,25
-1.6473808432703025,-1.849510176649493,-9.016036985215594,1,26
-2.6107015284017714,2.808239215031346,6.668875824799425,1,27
5.570360984195179,2.351782659224366,-3.1916714031553104,1,28
5.32415157626392,4.839118400554932,-2.8814470370124123,1,29
5.311239062339755,-1.4868474996972747,6.622048548258054,1,30
-1.0246467717941306,3.2529413287492965,-10.0,1,31
8.966163571288764,5.309573941186032,-6.448291072881567,1,32
-0.8486607760314708,6.567624286324009,-2.5274928465349245,1,33
2.3249537046482818,-8.157847616008148,8.705404615009954,1,34
-3.8707694963375894,1.6699041909013652,9.032037031055287,1,35
-5.865075414699087,7.230550522646092,2.8958862228910327,1,36
-6.5254653071316175,2.199271053009289,3.050199727240026,1,37
9.810284481211992,-9.035701587451365,6.608630596507358,1,38
8.787195897558515,10.0,2.009111112015381,1,39
2.5554654618803423,-0.4805724249014441,4.947513801393386,1,40
4.348462484084809,-6.579788491300664,-0.5075677127717952,1,41
-2.9136790485605686,5.4320617583641635,9.439554623299983,1,42
2.3970862840996747,3.983776541010986,0.8086063569372455,1,43
-0.04073362118905538,7.821811681584293,6.160933038261778,1,44
2.8128316794295114,1.4641421455304275,-6.708547250347252,1,45
10.0,-4.3323818586884615,1.8466681323706773,1,46
-0.5155750670325209,6.765890939477592,0.7291940567822017,1,47
-4.134841182137632,-0.12946608652974934,-4.815769943731629,1,48
5.1870540827114855,7.147664694995677,-6.8956828252856575,1,49
-5.036236344974839,6.6409007180112125,-10.0,1,50
9.858689181242221,9.911803726673924,5.355932596943774,1,51
1.3209168662516513,7.834008979226325,8.752214658677254,1,52
4.032460094874137,-9.24434606829752,-3.155819261284698,1,53
-8.078638977331961,-1.1710571181540903,-5.173239019407719,1,54
-8.928566242940192,-4.2070956450759445,-4.885673603842249,1,55
-1.8437203839096852,-7.039026373368536,-0.7828094272879182,1,56
-5.09098163535236,-5.502071214837685,-3.3041434506447454,1,57
0.22120669116431135,4.846040148295749,-5.93234733944222,1,58
8.506917918760092,3.7255364509601456,8.456148125938714,1,59
-0.1394665984562527,-0.07791244506378864,0.5291970950100043,1,60
-9.529817758653572,10.0,-2.4392345408971705,1,61
-10.0,-5.121050096739321,-8.64129305782067,1,62
-6.664774897072766,-5.212206410033002,-9.981385097770772,1,63
9.498840296559443,10.0,0.7441639858939997,1,64
-5.207341003492222,-2.7694908648451038,-0.48348357180648227,1,65
-5.493889377301423,-3.551256211793219,-7.317973421404835,1,66
3.7241987519534154,-2.3031126983146084,-7.376011040562613,1,67
-6.459170852746238,-3.3630177234376144,-0.15922507505386774,1,68
-1.6737050213678109,-8.367857700399608,10.0,1,69
4.303044218656868,-8.003254544092021,8.004815852621824,1,70
9.349970417871837,0.5235961468467136,-9.538106788869765,1,71
3.9845965159182537,-2.5624940318372413,-3.3836308166236937,1,72
-6.3530032956155,-8.18453425830466,-8.452115585971873,1,73
-0.47510489988944715,2.9193770322469277,6.04376157409272,1,74
-4.48057932800731,0.7221052420319811,5.719330861277923,1,75
-8.010927369886577,0.896783822873102,-10.0,1,76
4.655251272929261,5.079401010930188,-7.187149648525798,1,77
-5.353006762432154,-4.105912091808387,1.7527763836349393,1,78
-8.242407767056463,-4.328250946832692,-7.1692459236783534,1,79
-1.1813042522766146,-2.82719593152677,0.15880066053757985,1,80
2.7526361625947775,8.138390436597602,-8.898069530141173,1,81
-9.079826789389466,9.483920743493002,2.0158432514102755,1,82
-4.301812689464648,3.075414407541569,4.354959724791993,1,83
1.4752092415736773,6.025423447385491,2.1265389514796538,1,84
-8.23105577518974,-8.8127587919099,-0.9017968162910712,1,85
-6.194162031475546,-0.2689149249590277,-5.683991349213793,1,86
-4.312537140029669,-0.27034007916483926,-9.291754612731701,1,87
3.5515414860036807,-9.31638088601223,4.113656920022514,1,88
6.632957363165742,-9.105652723015362,-2.980809167115499,1,89
-5.125752098677278,5.730848726997391,-7.544409146763423,1,90
2.220778055986398,-6.4103325019143345,3.9015628058402005,1,91
5.914778271704615,3.3703112839775486,-3.632148573439977,1,92
6.8176025308832475,-5.6329147019832755,-4.00116061873444,1,93
8.752140509101762,9.164584266644473,-2.8896675790680826,1,94
7.385696119281394,-10.0,-2.4512151321652973,1,95
-5.936858195602256,0.9320615186647938,-8.760270173188186,1,96
-10.0,-1.0108317168995322,6.15687135690053,1,97
2.3109531066907825,6.934718481999587,10.0,1,98
-1.3730158852073455,9.610608886385283,-3.138542771431843,1,99
-0.02591117044234227,4.604715012768589,-7.582583066983191,2,0
-10.0,-9.762191075823171,0.45488427663213443,2,1
7.603149650370875,8.244633532577243,6.343176585468114,2,2
2.587232717851134,-8.139123731350226,-3.2129409338391866,2,3
-8.395814514095566,0.1224429095340972,6.282778556101297,2,4
8.675680548496196,4.462864549346001,-3.3650470812835342,2,5
-1.2173557731290163,-7.5179372341362445,-1.7696397336139817,2,6
9.179413695567987,-5.5469089938631555,4.348255287138984,2,7
-8.513954976051812,0.29048310315720205,0.8145794236998396,2,8
8.851412833366263,0.5234812237047873,6.803943111932276,2,9
-5.715015300834065,6.237016551774684,-2.928953508843112,2,10
0.1592990380646096,-4.46332170271569,-9.2673320329819,2,11
-4.69582931657827,-1.9414720028117771,5.340341963038261,2,12
-7.576543456244717,-4.542908978914825,-10.0,2,13
-10.0,5.052644426926106,3.9937804848326217,2,14
2.1131145009032974,-7.865012654985797,-4.5611134535412745,2,15
6.784697836321931,2.072537080308457,9.8296877406541,2,16
-3.8595596494206275,0.5841454825182653,6.6918841744733815,2,17
-4.097125967758168,-9.297411670611181,3.5614827564660967,2,18
-6.325666518190456,10.0,-4.020050911288925,2,19
-3.6994801902160805,-7.916264375605708,-4.919732507902632,2,20
-10.0,-6.257229962982613,-1.290750353299234,2,21
-8.511802481366301,-5.715439951890405,3.983947118217797,2,22
-10.0,5.69254420129582,-2.6881149150157464,2,23
-2.9069195023268035,-5.645246733137446,8.865107525956741,2,24
3.182829402383804,9.866774532613597,5.8438592443705915,2,25
-1.9199818289306514,-1.849510176649493,-9.016036985215594,2,26
-2.8971204438623475,3.2415781403293313,7.18292261048689,2,27
5.570360984195179,2.351782659224366,-3.1916714031553104,2,28
5.1843121846654965,4.839118400554932,-3.0797115454688213,2,29
5.311239062339755,-1.9023922173528498,6.622048548258054,2,30
-1.0246467717941306,3.69793944096177,-10.0,2,31
8.966163571288764,5.309573941186032,-6.448291072881567,2,32
-1.243530101294919,6.567624286324009,-2.5274928465349245,2,33
2.1205555883499607,-8.157847616008148,8.783516136656432,2,34
-4.356037137655019,1.6699041909013652,9.04405997850191,2,35
-5.865075414699087,8.119673186512568,2.7099716262815208,2,36
-6.5254653071316175,2.199271053009289,3.050199727240026,2,37
9.806097733114262,-9.480683900213258,6.399520755995269,2,38
8.875306434941782,10.0,1.5155343592081323,2,39
2.5554654618803423,-0.4805724249014441,4.803277374282328,2,40
4.348462484084809,-6.579788491300664,-0.5075677127717952,2,41
-2.9136790485605686,5.4320617583641635,9.61576074262464,2,42
2.3970862840996747,3.9475701371021614,1.213015388576282,2,43
-0.04073362118905538,7.821811681584293,6.038805682562511,2,44
2.5538513574713835,1.4641421455304275,-6.708547250347252,2,45
10.0,-4.830508052882681,1.581780613524443,2,46
-0.5155750670325209,6.765890939477592,0.43432802328299613,2,47
-4.627310183991238,-0.4634802780147006,-4.815769943731629,2,48
5.1870540827114855,7.996871435060827,-6.8956828252856575,2,49
-5.036236344974839,7.080643783164028,-10.0,2,50
10.0,10.0,5.355932596943774,2,51
1.3209168662516513,7.834008979226325,8.752214658677254,2,52
4.032460094874137,-9.24434606829752,-3.155819261284698,2,53
-8.078638977331961,-2.0057815990042043,-5.173239019407719,2,54
-8.928566242940192,-4.2070956450759445,-5.270160373586176,2,55
-2.820765002247879,-7.039026373368536,-0.7828094272879182,2,56
-5.09098163535236,-5.502071214837685,-3.771497980671549,2,57
-0.0208385180154822,4.523424314571341,-6.1615525646656515,2,58
8.57238149425393,3.7255364509601456,8.456148125938714,2,59
-0.1394665984562527,0.2720637523132624,0.5291970950100043,2,60
-9.529817758653572,10.0,-2.4392345408971705,2,61
-10.0,-5.660831950822084,-8.822964941317005,2,62
-6.896616047357411,-5.943212748311617,-10.0,2,63
9.498840296559443,10.0,0.7441639858939997,2,64
-5.207341003492222,-2.9834292865502903,-0.48348357180648227,2,65
-5.493889377301423,-4.027984388089979,-7.317973421404835,2,66
3.548210697518885,-2.3031126983146084,-7.377241844223167,2,67
-6.946760308755494,-3.3630177234376144,-0.15922507505386774,2,68
-1.6737050213678109,-8.801016921529618,10.0,2,69
4.303044218656868,-8.003254544092021,7.963556407376465,2,70
9.328597364028571,0.5235961468467136,-9.538106788869765,2,71
3.9845965159182537,-2.297927066430819,-3.6511363752522454,2,72
-6.3530032956155,-8.623237271786367,-8.53870943548488,2,73
-0.47510489988944715,2.9193770322469277,5.9170060116298915,2,74
-4.48057932800731,0.4732683141119236,5.719330861277923,2,75
-8.424558574245692,0.5549124507260972,-10.0,2,76
4.655251272929261,5.558401939984603,-7.187149648525798,2,77
-5.353006762432154,-3.903141734657085,1.7527763836349393,2,78
-8.67881240513774,-4.328250946832692,-7.1692459236783534,2,79
-1.1813042522766146,-2.572682971100533,0.15880066053757985,2,80
2.5569519424446727,8.17590013599177,-9.310524052928725,2,81
-9.079826789389466,9.842830172360463,2.0158432514102755,2,82
-4.5718106289564915,3.075414407541569,4.354959724791993,2,83
1.0348175440683525,6.025423447385491,2.1265389514796538,2,84
-8.23105577518974,-8.8127587919099,-0.9017968162910712,2,85
-6.194162031475546,-0.9919755712472977,-5.683991349213793,2,86
-4.583101799729789,-0.6461528417786211,-9.291754612731701,2,87
3.3721690709729337,-9.31638088601223,4.113656920022514,2,88
6.632957363165742,-9.105652723015362,-2.7282928820227723,2,89
-5.644389069291068,5.624092373633303,-7.5581505272823035,2,90
2.220778055986398,-7.215738856654999,4.4047544751568415,2,91
5.789827940261338,2.901456902208036,-4.108628682318887,2,92
6.8176025308832475,-5.6329147019832755,-4.00116061873444,2,93
8.667451531568604,9.164584266644473,-2.8896675790680826,2,94
7.300609895847214,-10.0,-2.174763674159343,2,95
-6.438534243282159,0.5915882119443272,-9.17700774163638,2,96
-10.0,-1.423455895647518,6.15687135690053,2,97
2.3109531066907825,7.703451325839626,10.0,2,98
-1.3730158852073455,9.610608886385283,-3.138542771431843,2,99
-0.07235855327971116,5.2733004649155895,-7.547454481951212,3,0
-10.0,-9.762191075823171,0.7181800738631879,3,1
7.603149650370875,8.244633532577243,6.393578349033656,3,2
2.7108162961709312,-8.139123731350226,-3.2129409338391866,3,3
-8.395814514095566,0.1224429095340972,6.534892987075258,3,4
8.675680548496196,4.748633541310631,-3.175882704684616,3,5
-1.2173557731290163,-8.597683866886113,-1.7696397336139817,3,6
9.179413695567987,-5.5469089938631555,4.348255287138984,3,7
-8.513954976051812,0.3026256159687953,1.0840100139275544,3,8
8.851412833366263,0.4138722564545635,6.803943111932276,3,9
-5.639136839484413,6.500347261908452,-2.730356406079309,3,10
0.1592990380646096,-5.276113879676177,-9.2673320329819,3,11
-4.69582931657827,-1.81817751743031,5.340341963038261,3,12
-7.576543456244717,-4.746294544837172,-10.0,3,13
-9.975658554776052,5.990334333344963,3.9937804848326217,3,14
2.2399480957607927,-7.865012654985797,-4.5611134535412745,3,15
6.758214738634817,1.9091464812361216,9.8296877406541,3,16
-3.8595596494206275,1.0188009731600147,6.936598233045144,3,17
-4.097125967758168,-9.466250370016338,3.5614827564660967,3,18
-6.325666518190456,10.0,-4.020050911288925,3,19
-3.6994801902160805,-7.916264375605708,-4.869659913553123,3,20
-10.0,-6.602605474269054,-1.290750353299234,3,21
-8.510812517603162,-5.84050726780189,3.983947118217797,3,22
-10.0,5.585859588136531,-2.627481853653801,3,23
-2.9069195023268035,-5.645246733137446,8.865107525956741,3,24
3.182829402383804,9.866774532613597,5.8438592443705915,3,25
-1.9199818289306514,-2.345598166133474,-9.016036985215594,3,26
-2.8971204438623475,3.251779781914228,7.18292261048689,3,27
5.570360984195179,2.351782659224366,-3.133293749691355,3,28
5.1843121846654965,5.356750783741722,-3.0797115454688213,3,29
5.311239062339755,-1.6457566204114757,6.622048548258054,3,30
-1.0246467717941306,4.311772103494135,-10.0,3,31
8.966163571288764,5.309573941186032,-6.448291072881567,3,32
-1.243530101294919,7.1796267607140845,-2.3204626845014094,3,33
2.1205555883499607,-8.157847616008148,8.987304887963727,3,34
-4.393466967890927,2.1295401056188132,9.07935526192685,3,35
-5.790699861120574,8.119673186512568,3.0098361382699768,3,36
-6.5254653071316175,1.922730204972491,3.050199727240026,3,37
9.852732057492439,-9.577751342526001,6.399520755995269,3,38
8.875306434941782,10.0,1.5870679177723022,3,39
2.5554654618803423,-0.46869736451722044,4.803277374282328,3,40
4.424599546192113,-6.823306419257915,-0.5075677127717952,3,41
-2.9136790485605686,5.440593431566316,9.61576074262464,3,42
2.3970862840996747,3.9475701371021614,1.213015388576282,3,43
0.2859655320212105,8.631633940151252,6.038805682562511,3,44
2.5538513574713835,1.2395788788083935,-6.603414328800656,3,45
9.986967939356962,-5.453335406887069,1.581780613524443,3,46
-0.5155750670325209,6.765890939477592,0.43432802328299613,3,47
-4.627310183991238,-0.7222797047664555,-4.815769943731629,3,48
5.1870540827114855,7.9358624277737055,-6.8956828252856575,3,49
-4.788658935393977,6.993210479739916,-10.0,3,50
9.986967939356962,10.0,5.355932596943774,3,51
1.3209168662516513,8.284116585691436,8.752214658677254,3,52
4.032460094874137,-9.239678738613831,-3.155819261284698,3,53
-8.078638977331961,-1.845009133021612,-5.173239019407719,3,54
-8.911256637336482,-4.076548567195278,-5.270160373586176,3,55
-2.576442202393846,-7.5850860419955675,-0.5416188685591826,3,56
-4.92802972275756,-5.502071214837685,-3.771497980671549,3,57
0.10222047792435339,4.704011292329619,-6.118077974643279,3,58
8.57238149425393,3.556743642642443,8.456148125938714,3,59
